source_row,document_identity,qatarenergy_document_no,vendor_document_no,project_document_no,revision,revision_raw,issue_code,review_code,revision_type,revision_rank,revision_band,is_latest_revision,revision_status,match_status,match_method,reason,document_title,discipline,originator,issued_date,workbook_latest_flag,renumbering_note,is_exception,exception_reason
13770,4391M4TY1120003,4391-M4TY-1-12-0003,TN-1633,,2,2,RE-IFA,CODE-2,NUMERIC,2,0,False,OLD,NOT_MATCHED,,superseded by revision 'A' (band=ALPHABETIC),DESIGN CALCULATION FOR STEEL PIPE SUPPORTS NGL4,CIVIL,TEN,2024-06-15 00:00:00,NL,False,False,
13771,4391M1UT1700011001,4391-M1UT-1-70-0011-001,TN-1633,,1,1,IFA,CODE-1,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision 'B' (band=ALPHABETIC),G.A AND DETAILS FOR NEW MH-11D (OFP),CIVIL-DWG,TEN,2024-06-15 00:00:00,NL,False,False,
13772,4391M1UT1700011002,4391-M1UT-1-70-0011-002,TN-1633,,1,1,IFA,CODE-1,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision 'B' (band=ALPHABETIC),G.A AND DETAILS FOR NEW MH-11D (OFP),CIVIL-DWG,TEN,2024-06-15 00:00:00,NL,False,False,
13773,4391M4TY1170001,4391-M4TY-1-17-0001,TN-1633,,1,1,RE-IFC,CODE-3,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision 'A' (band=ALPHABETIC),ADEQUACY CHECK FOR EXISTING PIPE RACK-NGL4,CIVIL,TEN,2024-06-15 00:00:00,NL,False,False,
13774,DEM4391M3TY1500001001,DEM-4391-M3TY-1-50-0001-001,TN-1625,,0,0,IFC,CODE-7,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'A' (band=ALPHABETIC),NGL3 AREA- CIVIL DEMOLITION DRAWING (1),CIVIL-DWG,TEN,2024-06-15 00:00:00,NL,False,False,
13775,4391M3TY1500002014,4391-M3TY-1-50-0002-014,TN-1554,,2,2,RE-IFA,CODE-1,NUMERIC,2,0,False,OLD,NOT_MATCHED,,superseded by revision 'A' (band=ALPHABETIC),NGL3 AREA- CIVIL GENERAL ARRANGEMENT DRAWING (14),CIVIL-DWG,TEN,2024-06-15 00:00:00,NL,False,False,
13776,4391M3UT1700002001,4391-M3UT-1-70-0002-001,TN-1659 EMAIL FROM FRANKLY,,F,F,RE-AFC,AFC,ALPHABETIC,5,1,False,OLD,NOT_MATCHED,,superseded by revision 'G' (band=ALPHABETIC),GA AND DETAILS FOR NEW HOLDING SUMP 6834-T-24 (1),CIVIL-DWG,TEN,2024-06-15 00:00:00,NL,False,False,
13777,4391M3UT1700002002,4391-M3UT-1-70-0002-002,TN-1659 EMAIL FROM FRANKLY,,F,F,RE-AFC,AFC,ALPHABETIC,5,1,False,OLD,NOT_MATCHED,,superseded by revision 'G' (band=ALPHABETIC),GA AND DETAILS OF NEW HOLDING SUMP 6834-T-24 (2),CIVIL-DWG,TEN,2024-06-15 00:00:00,NL,False,False,
13778,4391M3UT1700005001,4391-M3UT-1-70-0005-001,TN-1648 EMAIL FROM FRANKLY,,G,G,RE-AFC,AFC,ALPHABETIC,6,1,False,OLD,NOT_MATCHED,,superseded by revision 'K' (band=ALPHABETIC),GA AND DETAILS FOR NEW HOLDING SUMP 6834-T-26 (1),CIVIL-DWG,TEN,2024-06-15 00:00:00,NL,False,False,
13779,4391M3UT1700005002,4391-M3UT-1-70-0005-002,TN-1648 EMAIL FROM FRANKLY,,G,G,RE-AFC,AFC,ALPHABETIC,6,1,False,OLD,NOT_MATCHED,,superseded by revision 'H' (band=ALPHABETIC),GA AND DETAILS FOR NEW HOLDING SUMP 6834-T-26 (2),CIVIL-DWG,TEN,2024-06-15 00:00:00,NL,False,False,
13780,4391M3UT1700011001,4391-M3UT-1-70-0011-001,TN-1648 EMAIL FROM FRANKLY,,D,D,RE-AFC,AFC,ALPHABETIC,3,1,False,OLD,NOT_MATCHED,,superseded by revision 'E' (band=ALPHABETIC),GA AND DETAILS OF NEW HOLDING SUMP 6834-T-30 (1),CIVIL-DWG,TEN,2024-06-15 00:00:00,NL,False,False,
13781,4391M3UT1700011002,4391-M3UT-1-70-0011-002,TN-1648 EMAIL FROM FRANKLY,,D,D,RE-AFC,AFC,ALPHABETIC,3,1,False,OLD,NOT_MATCHED,,superseded by revision 'F' (band=ALPHABETIC),GA AND DETAILS OF NEW HOLDING SUMP 6834-T-30 (2),CIVIL-DWG,TEN,2024-06-15 00:00:00,NL,False,False,
13782,4391M3UT1700011003,4391-M3UT-1-70-0011-003,TN-1648 EMAIL FROM FRANKLY,,B,B,RE-AFC,AFC,ALPHABETIC,1,1,False,OLD,NOT_MATCHED,,superseded by revision 'D' (band=ALPHABETIC),GA AND DETAILS OF NEW HOLDING SUMP 6834-T-30 (3),CIVIL-DWG,TEN,2024-06-15 00:00:00,NL,False,False,
13783,43912MS0005,4391-2-MS-0005,EMAIL FROM RAJU TIWARI,,0,0,IFC,CODE-10,NUMERIC,0,0,True,LATEST,NOT_MATCHED,,highest revision in group (1 row(s)); band=NUMERIC rank=0,MATERIAL SUBMITTAL OF CABLE TRAY & ACCESSORIES,ELE-MS,MG,2024-06-15 00:00:00,L,False,False,
13784,4391M3TY1500002002,4391-M3TY-1-50-0002-002,TN-1605,,A,A,ACH,ACH,ALPHABETIC,0,1,False,OLD,NOT_MATCHED,,superseded by revision 'B' (band=ALPHABETIC),NGL3 AREA CIVIL GENERAL ARRANGEMENT DRAWING (2),CIVIL-DWG,TEN,2024-06-15 00:00:00,NL,False,False,
13785,43915TDR0006,4391-5-TDR-0006,EMAIL FROM JACKSON/VIGNESH,,1,1,IFA,CODE-10,NUMERIC,1,0,True,LATEST,NOT_MATCHED,,highest revision in group (2 row(s)); band=NUMERIC rank=1,TECHNICAL DEVIATION REQUEST FOR PIPING MATERIAL UPGRADATION FROM 3.1 TO 3.2,MECH-TDR,MG,2024-06-15 00:00:00,L,False,False,
13786,43910AR0011,4391-0-AR-0011,DEW-5718-T-517 DEW-5718-T-482,,0,0,IFI,CODE-10,NUMERIC,0,0,True,LATEST,NOT_MATCHED,,highest revision in group (1 row(s)); band=NUMERIC rank=0,AUDIT CLOSE-OUT PACKAGE 30% PROGRESS COMPLETION AUDIT (M/S. DANEM ENGINEERING WORKS WLL),AUDIT REPORT,DANEM,2024-06-15 00:00:00,L,False,False,
13787,43915CV0068,4391-5-CV-0068,DEW-5718-T-498,,0,0,IFC,CODE-1,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision '1' (band=NUMERIC),CV OF AJITH K BALAN – CONSTRUCTION MANAGER - STORAGE TANKS (M/s. DANEM ENGINEERING WORKS),CV,DANEM,2024-06-15 00:00:00,NL,False,False,
13788,VEN4391MTY4170002,VEN-4391-MTY-4-17-0002,EMAIL FROM WAHID,,2,2,IFA,CODE-10,NUMERIC,2,0,True,LATEST,NOT_MATCHED,,highest revision in group (3 row(s)); band=NUMERIC rank=2,SITE SURVEY REPORT-ROCKWELL,INST,MG/ROCKWELL,2024-06-15 00:00:00,L,False,False,
13789,4391MTY3170033,4391-MTY-3-17-0033,EMAIL FROM PARESH,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision '2' (band=NUMERIC),ENVID STUDY - REPORT,HSE,IFLUIDS,2024-06-15 00:00:00,NL,False,False,
13790,43911MS0112,4391-1-MS-0112,EMAIL FROM DURGA,,0,0,IFC,CODE-7,NUMERIC,0,0,True,LATEST,NOT_MATCHED,,highest revision in group (1 row(s)); band=NUMERIC rank=0,MATERIAL SUBMITTAL FOR STRUCTURAL STEEL MATERIAL (LOT 8),CIVIL-MS,MG,2024-06-15 00:00:00,NL,False,False,
13791,4391WPR0096,4391-WPR-0096,EMAIL FROM RP,,0,0,IFI,IFI,NUMERIC,0,0,False,EXCEPTION,NOT_MATCHED,,AMBIGUOUS_TOP_REVISION,WEEKLY PROGRESS REPORT NO.0096 (07-JUNE-2024 TO 13-JUNE-2024),WPR,MG,2024-06-18 00:00:00,L,False,True,2 rows share the highest revision '0'; latest is ambiguous
13792,43915TDR0007,4391-5-TDR-0007,UNI-REP-0046,,0,0,IFC,CODE-3,NUMERIC,0,0,True,LATEST,NOT_MATCHED,,highest revision in group (1 row(s)); band=NUMERIC rank=0,TECHINICAL DEVIATION REQUEST FOR LO/LC VALVES ACCESSIBILITY TO PLATFORM,MECH-TDR,UNIDRO,2024-06-18 00:00:00,L,False,False,
13793,43915TDR0008,4391-5-TDR-0008,UNI-REP-0046,,0,0,IFC,CODE-10,NUMERIC,0,0,True,LATEST,NOT_MATCHED,,highest revision in group (1 row(s)); band=NUMERIC rank=0,TECHINICAL DEVIATION REQUEST FOR NITROGEN FILLING,MECH-TDR,UNIDRO,2024-06-18 00:00:00,L,False,False,
13794,43910TDR0001,4391-0-TDR-0001,UNI-REP-0046,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision '3' (band=NUMERIC),TECHINICAL DEVIATION REQUEST FOR SHIPMENT SADDLE DIMENSION,GEN-TDR,UNIDRO,2024-06-18 00:00:00,NL,False,False,
13795,VENMEWTP1040024,VEN-MEWTP-1-04-0024,EMAIL FROM STENY,,1,1,IFC,CODE-3,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '9' (band=NUMERIC),LIFTING PLAN FOR DOSING SHELTERS AND DECANTERS SHELTERS AT NEWETP,CIVIL,BMI,2024-06-18 00:00:00,NL,False,False,
13796,4391MTY1190087,4391-MTY-1-19-0087,FROM JAKIR,,1,1,RE-IFC,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision 'A' (band=ALPHABETIC),METHOD STATEMENT FOR ROOF WATERPROOFING WORKS FOR SUBSTATION / LER AT NEWTP AREA,CIVIL,MG,2024-06-19 00:00:00,NL,False,False,
13797,VENMEWTP5050009,VEN-MEWTP-5-05-0009,UNI-DOC-0157,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision '7' (band=NUMERIC),TESTING PROCEDURE - COMPRESSORS (CHILLER PACKAGE),MECH,UNIDRO,2024-06-19 00:00:00,NL,False,False,
13798,VENMEWTP5320002,VEN-MEWTP-5-32-0002,UNI-DOC-0175,,0,0,IFC,CODE-10,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision '1' (band=NUMERIC),VALVE LIST - CHILLER PACKAGE,MECH,UNIDRO,2024-06-19 00:00:00,NL,False,False,
13799,VENMEWTP0250002,VEN-MEWTP-0-25-0002,UNI-DOC-0167UNI-DOC-0123,,2,2,IFA,CODE-2,NUMERIC,2,0,False,OLD,NOT_MATCHED,,superseded by revision '4' (band=NUMERIC),INSPECTION AND TEST PLAN – ROTATING EQUIPMENT,MECH-DWG,UNIDRO,2024-06-19 00:00:00,NL,False,False,
13800,VENMEWTP0250004,VEN-MEWTP-0-25-0004,UNI-DOC-0178,,3,3,IFA,CODE-2,NUMERIC,3,0,False,OLD,NOT_MATCHED,,superseded by revision '5' (band=NUMERIC),INSPECTION AND TEST PLAN – INSTRUMENTATION & ELECTRICAL,GEN,UNIDRO,2024-06-19 00:00:00,NL,False,False,
13801,VENMEWTP5050012,VEN-MEWTP-5-05-0012,UNI-DOC-0168,,1,1,IFA,CODE-10,NUMERIC,1,0,True,LATEST,NOT_MATCHED,,highest revision in group (2 row(s)); band=NUMERIC rank=1,TESTING PROCEDURE - MIXERS,MECH,UNIDRO,2024-06-19 00:00:00,L,False,False,
13802,VENMEWTP5520025,VEN-MEWTP-5-52-0025,UNI-DOC-0152 UNI-DOC-0094,,1,1,IFA,CODE-10,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '2' (band=NUMERIC),PIPING GA - FLOCCULANT DOSING SKID FOR OILY SLUDGE DEWATERING A-8993,MECH-DWG,UNIDRO,2024-06-19 00:00:00,NL,False,False,
13803,VENMEWTP5130004,VEN-MEWTP-5-13-0004,UNI-DOC-0108 UNI-DOC-0175,,5,5,IFA,CODE-10,NUMERIC,5,0,True,LATEST,NOT_MATCHED,,highest revision in group (5 row(s)); band=NUMERIC rank=5,PRESSURE VESSELS DATASHEET - OFF-GAS DRUM V-8972,MECH,UNIDRO,2024-06-19 00:00:00,L,False,False,
13804,VENMEWTP5130033,VEN-MEWTP-5-13-0033,UNI-DOC-0174,,4,4,IFA,CODE-10,NUMERIC,4,0,True,LATEST,NOT_MATCHED,,highest revision in group (4 row(s)); band=NUMERIC rank=4,PULSATION DAMPENERS DATASHEET,MECH,UNIDRO,2024-06-19 00:00:00,L,False,False,
13805,VENMEWTP4820001,VEN-MEWTP-4-82-0001,UNI-DOC-0169,,2,2,IFA,CODE-10,NUMERIC,2,0,True,LATEST,NOT_MATCHED,,highest revision in group (3 row(s)); band=NUMERIC rank=2,INSTRUMENTS NAMEPLATE DRAWING,INST-DWG,UNIDRO,2024-06-19 00:00:00,L,False,False,
13806,VENMEWTP6050002,VEN-MEWTP-6-05-0002,UNI-DOC-0169,,2,2,IFA,CODE-10,NUMERIC,2,0,True,LATEST,NOT_MATCHED,,highest revision in group (3 row(s)); band=NUMERIC rank=2,SITE ACCEPTANCE TEST (SAT) PROCEDURE,PROCESS,UNIDRO,2024-06-19 00:00:00,L,False,False,
13807,VENMEWTP5120020,VEN-MEWTP-5-12-0020,UNI-DOC-0165,,1,1,IFA,CODE-1,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '3' (band=NUMERIC),ATMOSPHERIC TANK CALCULATION REPORT - POTASSIUM HYDROXIDE STORAGE TANK TO BIO T-8987,MECH,UNIDRO,2024-06-19 00:00:00,NL,False,False,
13808,VENMEWTP5120022,VEN-MEWTP-5-12-0022,UNI-DOC-0164,,1,1,IFA,CODE-1,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '3' (band=NUMERIC),ATMOSPHERIC TANK CALCULATION REPORT - PHOSPHORIC ACID STORAGE TANK T-8986,MECH,UNIDRO,2024-06-19 00:00:00,NL,False,False,
13809,VENMEWTP5120023,VEN-MEWTP-5-12-0023,UNI-DOC-0165,,1,1,IFA,CODE-1,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '3' (band=NUMERIC),ATMOSPHERIC TANK CALCULATION REPORT - ACETIC ACID STORAGE TANK T-8984,MECH,UNIDRO,2024-06-19 00:00:00,NL,False,False,
13810,VENMEWTP5120024,VEN-MEWTP-5-12-0024,UNI-DOC-0165,,1,1,IFA,CODE-1,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '3' (band=NUMERIC),ATMOSPHERIC TANK CALCULATION REPORT - UREA STORAGE TANK T-8985,MECH,UNIDRO,2024-06-19 00:00:00,NL,False,False,
13811,VENMEWTP5120026,VEN-MEWTP-5-12-0026,UNI-DOC-0165,,1,1,IFA,CODE-1,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '4' (band=NUMERIC),ATMOSPHERIC TANK CALCULATION REPORT - FLOCCULANT PREPARATION TANK TO BIO SLUDGE T-8992,MECH,UNIDRO,2024-06-19 00:00:00,NL,False,False,
13812,VENMEWTP5120027,VEN-MEWTP-5-12-0027,UNI-DOC-0164,,1,1,IFA,CODE-1,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '4' (band=NUMERIC),ATMOSPHERIC TANK CALCULATION REPORT - FLOCCULANT PREPARATION TANK TO OILY SLUDGE T-8993,MECH,UNIDRO,2024-06-19 00:00:00,NL,False,False,
13813,VENMEWTP5120035,VEN-MEWTP-5-12-0035,UNI-DOC-0164,,1,1,IFA,CODE-1,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '3' (band=NUMERIC),ATMOSPHERIC TANK CALCULATION REPORT - ORG-S STORAGE TANK T-8981,MECH,UNIDRO,2024-06-19 00:00:00,NL,False,False,
13814,VENMEWTP5120036,VEN-MEWTP-5-12-0036,UNI-DOC-0165,,1,1,IFA,CODE-1,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '3' (band=NUMERIC),ATMOSPHERIC TANK CALCULATION REPORT - COAGULANT STORAGE TANK T-8982,MECH,UNIDRO,2024-06-19 00:00:00,NL,False,False,
13815,4391MTY5190044,4391-MTY-5-19-0044,EMAIL FROM DURGA,,0,0,IFC,CODE-2,NUMERIC,0,0,True,LATEST,NOT_MATCHED,,highest revision in group (1 row(s)); band=NUMERIC rank=0,METHOD STATEMENT FOR TEMPORARY LAYING OF GRE PIPES ON TEMPORARY SCAFFOLDING SUPPORTS NEAR SLEEPER AREAS AT NGL-1 & 3,MECH,MG,2024-06-20 00:00:00,L,False,False,
13816,MEWTP1660030001,MEWTP-1-66-0030-001,TN-1643,,B,B,RE-AFC,AFC,ALPHABETIC,1,1,False,OLD,NOT_MATCHED,,superseded by revision 'C' (band=ALPHABETIC),GA & DETAILS - DOSING SHELTER FOUNDATIONS,CIVIL-DWG,TEN,2024-06-20 00:00:00,NL,False,False,
13817,MEWTP2500001001,MEWTP-2-50-0001-001,TN-1644,,A,A,AFC,CODE-2,ALPHABETIC,0,1,False,OLD,NOT_MATCHED,,superseded by revision 'F' (band=ALPHABETIC),ELECTRICAL EQUIPMENT LAYOUT & SECTIONS SUBSTATION BUILDING-MEWTP,ELE-DWG,TEN,2024-06-20 00:00:00,NL,False,False,
13818,MEWTP2500001002,MEWTP-2-50-0001-002,TN-1644,,A,A,AFC,CODE-2,ALPHABETIC,0,1,False,OLD,NOT_MATCHED,,superseded by revision 'E' (band=ALPHABETIC),ELECTRICAL EQUIPMENT LAYOUT & SECTIONS SUBSTATION BUILDING-MEWTP,ELE-DWG,TEN,2024-06-20 00:00:00,NL,False,False,
13819,MEWTP2500001003,MEWTP-2-50-0001-003,TN-1644,,A,A,AFC,CODE-2,ALPHABETIC,0,1,False,OLD,NOT_MATCHED,,superseded by revision 'D' (band=ALPHABETIC),ELECTRICAL EQUIPMENT LAYOUT & SECTIONS SUBSTATION BUILDING-MEWTP,ELE-DWG,TEN,2024-06-20 00:00:00,NL,False,False,
13820,4391M3TY2370001,4391-M3TY-2-37-0001,TN-1644,,B,B,RE-AFC,AFC,ALPHABETIC,1,1,False,OLD,NOT_MATCHED,,superseded by revision 'F' (band=ALPHABETIC),ELECTRICAL CABLE SCHEDULE,ELE-DWG,TEN,2024-06-20 00:00:00,NL,False,False,
13821,43911D13789001,4391-1-D-13789-001,TN-1645,,0,0,IFC,CODE-1,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'B' (band=ALPHABETIC),"ISOMETRIC LINE NO. 1""-D-13789-11055X",ISOMETRIC,TEN,2024-06-20 00:00:00,NL,False,False,
13822,43911D13790001,4391-1-D-13790-001,TN-1645,,0,0,IFC,CODE-1,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'B' (band=ALPHABETIC),"ISOMETRIC LINE NO. 1""-D-13790-11055X",ISOMETRIC,TEN,2024-06-20 00:00:00,NL,False,False,
13823,43911D13791001,4391-1-D-13791-001,TN-1645,,0,0,IFC,CODE-1,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'B' (band=ALPHABETIC),"ISOMETRIC LINE NO. 1""-D-13791-11055X",ISOMETRIC,TEN,2024-06-20 00:00:00,NL,False,False,
13824,43911D13792001,4391-1-D-13792-001,TN-1645,,0,0,IFC,CODE-1,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'B' (band=ALPHABETIC),"ISOMETRIC LINE NO. 1""-D-13792-11055X",ISOMETRIC,TEN,2024-06-20 00:00:00,NL,False,False,
13825,43911D13794001,4391-1-D-13794-001,TN-1645,,0,0,IFC,CODE-1,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'B' (band=ALPHABETIC),"ISOMETRIC LINE NO. 1""-D-13794-11055X",ISOMETRIC,TEN,2024-06-20 00:00:00,NL,False,False,
13826,43911D13796001,4391-1-D-13796-001,TN-1645,,0,0,IFC,CODE-1,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'C' (band=ALPHABETIC),"ISOMETRIC LINE NO. 1""-D-13796-11055X",ISOMETRIC,TEN,2024-06-20 00:00:00,NL,False,False,
13827,43911D13807001,4391-1-D-13807-001,TN-1645,,0,0,IFC,CODE-1,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'B' (band=ALPHABETIC),"ISOMETRIC LINE NO. 1""-D-13807-11055X",ISOMETRIC,TEN,2024-06-20 00:00:00,NL,False,False,
13828,43911D13809001,4391-1-D-13809-001,TN-1645,,0,0,IFC,CODE-1,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'A' (band=ALPHABETIC),"ISOMETRIC LINE NO. 1""-D-13809-11055X",ISOMETRIC,TEN,2024-06-20 00:00:00,NL,False,False,
13829,43911D13808001,4391-1-D-13808-001,TN-1645,,0,0,IFC,CODE-1,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision 'A' (band=ALPHABETIC),"ISOMETRIC LINE NO. 1""-D-13808-11055X",ISOMETRIC,TEN,2024-06-20 00:00:00,NL,False,False,
13830,43910CV0045,4391-0-CV-0045,EMAIL FROM JACKSON/BILAL,,0,0,IFC,CODE-10,NUMERIC,0,0,True,LATEST,NOT_MATCHED,,highest revision in group (1 row(s)); band=NUMERIC rank=0,CV OF RAHUL RAJAN– E&I INSPECTOR,CV,MG,2024-06-20 00:00:00,L,False,False,
13831,4391MTY0040001,4391-MTY-0-04-0001,EMAIL FROM JACKSON/BILAL,,C,C,RE-AFC,AFC,ALPHABETIC,2,1,False,OLD,NOT_MATCHED,,superseded by revision 'E' (band=ALPHABETIC),PROJECT QUALITY PLAN,GEN-QAQC,MG,2024-06-20 00:00:00,NL,False,False,
13832,43910CV0037,4391-0-CV-0037,EMAIL FROM JACKSON,,1,1,IFA,CODE-10,NUMERIC,1,0,True,LATEST,NOT_MATCHED,,highest revision in group (2 row(s)); band=NUMERIC rank=1,CV OF VIGNESHWAR PANDIYAN – PROCUREMENT QA/QC ENGINEER,CV,MG,2024-06-20 00:00:00,L,False,False,
13833,43918MS0002,4391-8-MS-0002,BIG-PR-2413-TR-007,,1,1,IFA,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '4' (band=NUMERIC),MATERIAL SUBMITTAL FOR PAGA SYSTEM,TELECOM-MS,BIG,2024-06-20 00:00:00,NL,False,False,
13834,43918MS0003,4391-8-MS-0003,BIG-PR-2413-TR-006,,1,1,IFA,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '4' (band=NUMERIC),MATERIAL SUBMITTAL FOR CCTV SYSTEM,TELECOM-MS,BIG,2024-06-20 00:00:00,NL,False,False,
13835,4391M1TY1500002001,4391-M1TY-1-50-0002-001,TN-1571,,B,B,RE-AFC,AFC,ALPHABETIC,1,1,False,OLD,NOT_MATCHED,,superseded by revision 'C' (band=ALPHABETIC),NGL1 AREA - CIVIL GENERAL ARRANGEMENT DRAWING (1),CIVIL-DWG,TEN,2024-06-25 00:00:00,NL,False,False,
13836,VEN4391M4894600004,VEN-4391-M489-4-60-0004,TR-QAP-000261-00009,,0,0,IFC,CODE-10,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision '2' (band=NUMERIC),LER-5 FGS MARSHALLING WIRING DATABASE - MODIFICATION,INST-DWG,HONEYWELL,2024-06-20 00:00:00,NL,False,False,
13837,VENMEWTP1190003,VEN-MEWTP-1-19-0003,TN-0021,,0,0,IFC,CODE-2,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision '3' (band=NUMERIC),METHOD STATEMENT FOR STEEL STRUCTURE ERECTION AT NEWTP,CIVIL,BMI,2024-06-20 00:00:00,NL,False,False,
13838,VEN4391MTY5250008,VEN-4391-MTY-5-25-0008,AIM-TN-0005 AIM-TN-0003,,0,0,IFC,CODE-3,NUMERIC,0,0,False,OLD,NOT_MATCHED,,superseded by revision '2' (band=NUMERIC),INSPECTION AND TEST PLAN FOR FABRICATION ACTIVITIES (ITP),MECH,AIM,2024-06-20 00:00:00,NL,False,False,
13839,VEN4391M1UT4190002,VEN-4391-M1UT-4-19-0002,ABB-MGC-00029,,1,1,IFA,CODE-1,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '4' (band=NUMERIC),METHOD STATEMENT FOR DCS MODIFICATION WORKS IN NGL-1/2 LER-41,INST,ABB,2024-06-20 00:00:00,NL,False,False,
13840,VEN4391M1UT4190003,VEN-4391-M1UT-4-19-0003,ABB-MGC-00029,,1,1,IFA,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '4' (band=NUMERIC),METHOD STATEMENT FOR DCS MODIFICATION WORKS IN NGL-1/2 CCR BASEMENT,INST,ABB,2024-06-20 00:00:00,NL,False,False,
13841,VEN4391M3UT4190001,VEN-4391-M3UT-4-19-0001,ABB-MGC-00029,,1,1,IFA,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '4' (band=NUMERIC),METHOD STATEMENT FOR DCS MODIFICATION WORKS IN NGL-3 LER-2,INST,ABB,2024-06-20 00:00:00,NL,False,False,
13842,VEN4391M4894190002,VEN-4391-M489-4-19-0002,ABB-MGC-00029,,1,1,IFA,CODE-2,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '4' (band=NUMERIC),METHOD STATEMENT FOR DCS MODIFICATION WORKS IN NGL-4 LER-5,INST,ABB,2024-06-20 00:00:00,NL,False,False,
13843,VEN4391M3UT4590002,VEN-4391-M3UT-4-59-0002,QA-33523008-QAABB-MGC-0025,,1,1,IFA,CODE-10,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '2' (band=NUMERIC),GENERAL ARRANGEMENT DRAWING - CABINET NO. 65-DCS-SC-085 & 65-DCS-MC-077 - NGL-3 LER-2,MECH-DWG,ABB,2024-06-20 00:00:00,NL,False,False,
13844,VEN4391M3UT4590003,VEN-4391-M3UT-4-59-0003,QA-33523008-QAABB-MGC-0025,,1,1,IFA,CODE-10,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '2' (band=NUMERIC),CABINETS GA/IGA - 6530-IRC-005 NGL-3 SS-2,MECH-DWG,ABB,2024-06-20 00:00:00,NL,False,False,
13845,VEN4391M3UT4590004,VEN-4391-M3UT-4-59-0004,QA-33523008-QAABB-MGC-0025,,1,1,IFA,CODE-10,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '2' (band=NUMERIC),CABINETS GA/IGA - 6130-IRC-006 NGL-3 SS-3,MECH-DWG,ABB,2024-06-20 00:00:00,NL,False,False,
13846,VEN4391MTY4780001,VEN-4391-MTY-4-78-0001,TRO-TN-0021,,1,1,IFA,CODE-10,NUMERIC,1,0,False,OLD,NOT_MATCHED,,superseded by revision '3' (band=NUMERIC),GENERAL ARRANGMENT DRAWINGS FOR MOV & ACTUATOR,INST-DWG,TRO,2024-06-20 00:00:00,NL,False,False,
13847,VEN4391MTY5250002,VEN-4391-MTY-5-25-0002,SUL-TN-0076,,2,2,IFA,CODE-2,NUMERIC,2,0,False,OLD,NOT_MATCHED,,superseded by revision '4' (band=NUMERIC),INSPECTION AND TEST PLAN - PUMP - VERTICAL CENTRIFUGAL PUMPS.,MECH,SULZER,2024-06-20 00:00:00,NL,False,False,
